Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1267,190,80,60.0,10120,1,0,75,70,100,60,100,18,50,60,30,60,7,4,1910,1950,100,60,60,60,0,0.0,40,65,70,65,65,20,10,0,10,0,925,925,100,65,0,50,964,925,0,1889,0,0,1,1,4,2,50,9,100,1,80,60,1960.0,33,1,308,65,65,0,0,0,264,0,0,0,0,50,0,0,1,2007,80,100,122000
1268,20,60,89.0,13214,1,0,75,50,100,60,100,24,60,60,100,70,9,5,2008,2009,100,60,75,85,0,0.0,100,65,100,100,65,100,10,0,10,0,2002,2002,100,100,1,100,2018,0,0,2018,0,0,2,0,3,1,100,10,100,1,80,80,2009.0,100,3,746,65,65,100,144,76,0,0,0,0,0,0,0,0,5,2010,80,100,378500
1269,50,60,74.0,14100,1,0,75,100,100,60,50,7,60,60,100,80,8,9,1935,1997,80,60,75,75,85,632.0,65,80,70,65,65,40,50,192,10,0,536,728,100,100,1,100,1968,1479,0,3447,0,0,3,1,4,1,80,11,100,2,80,100,1982.0,33,3,1014,65,65,100,314,12,0,0,0,0,0,75,0,0,5,2008,80,100,381000
1270,50,60,78.0,11344,1,0,100,100,100,60,100,13,50,60,100,80,5,5,1958,1958,80,60,40,40,85,180.0,65,65,70,65,65,20,60,460,10,0,414,874,80,65,1,75,874,650,0,1524,0,0,1,1,3,1,50,7,100,0,0,80,1958.0,33,1,315,65,65,100,0,0,0,0,0,0,0,75,0,0,7,2007,80,100,144000
1271,40,60,80.0,23595,1,0,100,20,100,60,10,5,60,60,100,70,7,6,1979,1979,30,80,35,35,0,0.0,80,65,100,80,65,100,100,1258,10,0,74,1332,100,65,1,100,1332,192,0,1524,2,0,0,1,0,1,80,4,100,1,65,80,1979.0,100,2,586,65,65,100,268,0,0,0,0,0,0,0,0,0,4,2010,80,100,260000
1272,20,60,80.0,9156,1,0,75,100,100,60,100,15,80,60,100,70,6,7,1968,1968,100,60,90,90,0,0.0,65,65,70,65,65,20,10,0,10,0,1489,1489,100,80,1,100,1489,0,0,1489,0,0,2,0,3,1,80,7,100,1,80,80,1968.0,66,2,462,65,65,100,0,0,0,0,0,0,0,0,0,0,8,2009,80,100,185750
1273,20,60,71.0,13526,1,0,75,100,100,100,100,20,60,60,100,70,5,6,1965,1965,100,60,45,35,85,114.0,65,65,70,65,65,20,60,560,30,375,0,935,100,65,1,100,935,0,0,935,1,0,1,0,3,1,50,5,100,0,0,80,1965.0,33,1,288,65,65,100,180,0,0,0,0,0,0,50,0,0,11,2006,80,100,137000
1274,80,60,124.0,11512,1,0,75,100,100,80,100,8,60,60,100,40,6,7,1959,2006,80,60,35,35,85,84.0,65,65,70,65,65,70,80,719,10,0,300,1019,100,80,1,100,1357,0,0,1357,1,0,1,0,2,1,100,5,100,1,80,70,1959.0,66,1,312,65,65,100,0,0,0,0,163,0,0,100,0,0,5,2008,80,100,177000
1275,50,60,53.0,5362,1,0,100,100,100,80,100,7,60,60,100,80,5,6,1910,2003,80,60,60,65,0,0.0,65,65,100,65,65,20,10,0,10,0,661,661,100,100,1,100,661,589,0,1250,0,0,2,0,3,1,50,8,100,1,80,60,1985.0,33,2,552,65,65,100,242,0,81,0,0,0,0,0,0,0,11,2007,80,100,139000
1276,90,60,95.0,11345,1,0,100,100,100,80,100,13,50,60,50,90,5,5,1948,1950,80,30,15,15,100,567.0,65,65,70,65,65,20,50,220,10,0,708,928,100,80,1,75,928,992,0,1920,0,0,2,0,4,2,50,10,100,0,0,60,1948.0,33,2,400,65,40,100,0,0,0,0,0,0,0,0,0,0,7,2007,80,100,137000
1277,60,60,80.0,12936,1,0,75,100,100,100,100,15,60,60,100,90,6,6,1972,1972,80,60,45,35,0,0.0,65,65,70,65,80,20,60,593,10,0,130,723,100,65,1,100,735,660,0,1395,0,1,1,1,3,1,50,6,100,1,65,80,1972.0,33,2,497,65,65,100,294,116,0,0,0,0,0,0,0,0,12,2009,80,100,162000
1278,80,60,80.0,17871,1,0,75,100,100,100,100,15,60,60,100,40,6,5,1967,1976,80,60,45,45,85,359.0,65,65,70,80,65,70,80,528,10,0,1152,1680,100,40,1,100,1724,0,0,1724,1,0,1,1,3,1,50,7,100,1,80,80,1967.0,66,2,480,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2009,80,100,197900
1279,60,60,75.0,9473,1,0,100,100,100,60,100,6,60,60,100,90,8,5,2002,2002,80,60,70,70,0,0.0,80,65,100,80,65,20,100,804,10,0,324,1128,100,100,1,100,1128,903,0,2031,1,0,2,1,3,1,80,7,100,1,80,80,2002.0,66,2,577,65,65,100,0,211,0,0,0,0,0,0,0,0,3,2008,80,100,237000
1280,50,20,60.0,7500,1,0,100,100,100,60,100,10,60,60,100,80,4,4,1920,1950,80,60,40,40,0,0.0,65,80,70,65,65,20,10,0,10,0,698,698,100,65,1,75,698,430,0,1128,0,0,1,0,2,1,50,6,100,0,0,60,1980.0,66,2,528,65,65,100,30,0,164,0,0,0,0,0,0,0,4,2010,30,20,68400
1281,20,60,67.0,9808,1,0,75,100,100,60,100,6,60,60,100,70,7,5,2002,2002,80,60,70,70,85,110.0,80,65,100,80,65,20,100,788,10,0,785,1573,100,100,1,100,1573,0,0,1573,1,0,2,0,3,1,80,6,100,0,0,80,2002.0,66,2,544,65,65,100,0,72,0,0,0,0,0,0,0,0,3,2009,80,100,227000
1282,20,60,50.0,8049,1,0,75,100,100,100,100,24,60,60,100,70,7,5,1990,1990,100,60,45,45,85,54.0,65,65,70,80,65,20,80,1053,10,0,256,1309,100,65,1,100,1339,0,0,1339,1,0,2,0,2,1,50,6,100,1,65,80,1990.0,100,2,484,80,80,100,0,58,0,0,90,0,0,0,0,0,7,2006,80,100,180000
1283,20,60,61.0,8800,1,0,75,100,100,60,100,6,60,60,100,70,5,7,1977,2008,80,60,45,45,0,0.0,65,65,70,80,65,40,30,532,50,144,364,1040,100,65,1,100,1040,0,0,1040,0,0,2,0,3,1,80,5,100,0,0,60,1977.0,33,2,484,65,65,100,0,0,0,0,288,0,0,0,0,0,9,2009,80,100,150500
1284,90,60,94.0,9400,1,0,100,20,100,80,100,12,60,60,50,90,6,5,1971,1971,60,60,40,65,0,0.0,65,65,70,65,65,70,10,0,10,0,912,912,100,65,1,100,912,912,0,1824,0,0,2,2,4,2,50,8,100,0,0,0,0.0,0,0,0,0,0,100,128,0,0,0,0,0,0,0,0,0,4,2010,80,100,139000
1285,50,60,50.0,9638,1,0,100,100,100,60,100,19,50,60,100,80,6,7,1919,1990,80,60,60,65,0,0.0,65,65,100,65,65,20,10,0,10,0,804,804,100,100,1,100,1699,748,0,2447,0,0,2,0,4,1,80,10,70,1,80,60,1969.0,33,1,336,65,65,100,272,0,42,0,116,0,0,0,0,0,3,2010,80,100,169000
1286,50,80,50.0,6000,1,0,100,100,100,60,100,4,60,60,100,80,6,6,1939,1950,80,60,40,40,0,0.0,65,40,70,65,65,20,10,0,10,0,780,780,100,100,1,50,825,587,0,1412,0,0,1,0,4,1,50,6,100,1,80,60,1939.0,33,1,280,65,65,100,45,0,0,0,0,0,0,0,0,0,5,2009,80,100,132500
1287,20,60,80.0,9790,1,0,100,100,100,60,100,15,50,60,100,70,6,5,1963,1963,100,60,45,45,85,451.0,65,65,70,65,65,20,80,569,50,81,678,1328,100,65,1,100,1328,0,0,1328,1,0,1,1,3,1,50,6,100,2,80,80,1963.0,33,2,528,65,65,100,0,26,0,0,0,0,0,0,0,0,6,2010,80,100,143000
1288,20,60,80.0,36500,1,0,75,20,100,60,50,5,60,60,100,70,5,5,1964,1964,80,60,60,60,60,621.0,65,80,70,65,65,70,50,812,10,0,812,1624,100,40,1,100,1582,0,0,1582,0,1,2,0,4,1,50,7,100,0,0,80,1964.0,33,2,390,65,65,0,168,198,0,0,0,0,0,0,0,0,6,2006,80,100,190000
1289,120,60,40.0,5664,1,0,75,100,100,60,100,23,60,60,80,70,8,5,2000,2000,80,60,85,85,0,0.0,80,65,100,80,65,20,100,1158,10,0,343,1501,100,100,1,100,1659,0,0,1659,1,0,2,0,2,1,100,5,100,1,100,80,2000.0,100,2,499,65,65,100,212,59,0,0,0,0,0,0,0,0,10,2009,80,100,278000
1290,60,60,86.0,11065,1,0,75,100,100,60,100,17,60,60,100,90,8,5,2006,2006,80,60,70,70,100,788.0,80,65,100,80,65,40,10,0,10,0,1085,1085,100,100,1,100,1120,850,0,1970,0,0,2,1,3,1,100,8,100,1,80,100,2006.0,100,3,753,65,65,100,177,74,0,0,0,0,0,0,0,0,10,2006,100,80,281000
1291,80,60,73.0,14112,1,0,75,100,100,80,100,13,60,60,100,40,5,7,1964,1964,100,60,60,45,85,86.0,65,65,100,65,65,70,100,1014,10,0,138,1152,100,65,1,100,1152,0,0,1152,1,0,1,0,3,1,50,6,100,1,80,80,1964.0,66,2,484,65,65,100,227,0,0,0,0,0,0,0,0,0,4,2010,80,100,180500
1292,160,80,21.0,1680,1,0,100,100,100,60,100,3,60,60,25,90,5,7,1972,1972,80,60,85,85,85,268.0,65,65,70,65,65,20,80,231,10,0,399,630,100,65,1,100,630,672,0,1302,0,0,2,1,3,1,50,6,100,0,0,60,1972.0,33,1,264,65,65,100,185,0,0,0,0,0,0,0,0,0,2,2009,80,100,119500
1293,70,80,60.0,6600,1,0,100,100,100,80,100,18,60,60,100,90,5,4,1892,1965,80,60,60,60,0,0.0,65,65,50,65,65,20,10,0,10,0,994,994,100,65,0,100,1378,994,0,2372,0,0,2,0,4,2,50,11,70,0,0,80,1985.0,66,1,432,65,65,100,0,287,0,0,0,0,0,0,0,0,12,2009,80,100,107500
1294,60,60,78.0,10140,1,0,100,100,100,60,100,15,60,60,100,90,7,5,1976,1976,80,60,45,45,0,0.0,65,65,100,80,65,20,100,194,10,0,638,832,100,65,1,100,832,832,0,1664,0,0,2,1,4,1,50,8,100,1,65,80,1976.0,66,2,528,65,65,100,0,28,0,0,259,0,0,75,0,0,3,2006,80,100,162900
1295,20,60,60.0,8172,1,0,100,100,100,60,100,8,60,60,100,70,5,7,1955,1990,100,60,65,35,0,0.0,65,65,70,65,65,20,50,167,10,0,697,864,100,65,1,100,864,0,0,864,1,0,1,0,2,1,50,5,100,0,0,60,1957.0,33,2,572,65,65,0,0,0,0,0,0,0,0,0,0,0,4,2006,80,100,115000
1296,20,60,70.0,8400,1,0,100,100,100,60,100,13,50,60,100,70,5,5,1968,1968,100,60,45,45,85,168.0,65,65,70,65,65,70,60,1016,10,0,36,1052,100,80,1,100,1052,0,0,1052,1,0,1,1,3,1,50,5,100,0,0,80,1968.0,66,1,288,65,65,100,356,0,0,0,0,0,0,75,0,0,11,2006,80,100,138500
1297,20,60,80.0,8700,1,0,100,100,100,60,100,13,60,60,100,70,5,6,1963,1963,100,60,40,40,85,148.0,65,80,70,65,65,40,80,776,10,0,344,1120,100,80,1,100,1128,0,0,1128,1,0,2,0,3,1,50,6,100,0,0,80,1963.0,66,2,525,65,65,100,192,20,123,0,0,0,0,50,0,0,12,2008,80,100,155000
1298,180,80,35.0,3675,1,0,100,100,100,60,100,8,60,60,80,30,6,5,2005,2006,80,60,70,70,85,82.0,65,65,100,80,65,100,100,547,10,0,0,547,100,80,1,100,1072,0,0,1072,1,0,2,0,2,1,50,5,100,0,0,70,2005.0,100,2,525,65,65,100,0,44,0,0,0,0,0,0,0,0,6,2006,100,80,140000
1299,60,60,313.0,63887,1,0,25,70,100,80,100,8,50,60,100,90,10,5,2008,2008,100,100,75,75,100,796.0,100,65,100,100,65,100,100,5644,10,0,466,6110,100,100,1,100,4692,950,0,5642,2,0,2,1,3,1,100,12,100,3,80,80,2008.0,100,2,1418,65,65,100,214,292,0,0,0,480,80,0,0,0,1,2008,100,80,160000
1300,20,60,75.0,7500,1,0,100,100,100,60,100,13,60,60,100,70,5,7,1959,1994,100,60,90,90,0,0.0,65,65,70,65,65,20,30,340,50,906,0,1246,100,100,1,100,1246,0,0,1246,1,0,1,1,3,1,80,6,100,0,0,80,1959.0,66,1,305,65,65,100,218,0,0,0,0,0,0,100,0,0,5,2010,80,100,154000
1301,60,60,65.0,10762,1,0,75,100,100,100,100,9,60,60,100,90,7,5,1999,1999,80,60,70,70,0,344.0,80,65,100,80,65,20,100,694,10,0,284,978,100,100,1,100,1005,978,0,1983,0,0,2,1,3,1,80,9,100,1,65,80,1999.0,100,2,490,65,65,100,0,0,0,0,0,0,0,0,0,0,5,2009,80,100,225000
1302,70,60,74.0,7500,1,0,75,70,100,60,100,7,60,60,100,90,6,7,1942,1950,80,60,60,60,0,0.0,65,65,70,65,65,20,60,547,10,0,224,771,100,40,1,100,753,741,0,1494,0,0,1,0,3,1,80,7,100,2,80,80,1942.0,33,1,213,65,65,50,0,0,0,0,224,0,0,0,0,0,11,2009,80,100,177500
1303,60,60,92.0,10120,1,0,100,100,100,60,100,16,60,60,100,90,8,5,1994,1994,100,60,70,70,85,391.0,80,65,100,80,65,20,100,740,10,0,425,1165,100,100,1,100,1203,1323,0,2526,1,0,2,1,4,1,80,8,100,1,65,80,1994.0,66,3,844,65,65,100,309,78,0,0,0,0,0,0,0,0,12,2006,80,100,290000
1304,20,60,73.0,8688,1,0,100,100,100,60,100,22,60,60,100,70,7,5,2005,2005,80,60,70,70,85,228.0,80,65,100,80,65,70,10,0,10,0,1616,1616,100,100,1,100,1616,0,0,1616,0,0,2,0,3,1,80,7,100,0,0,80,2005.0,66,3,834,65,65,100,208,59,0,0,0,0,0,0,0,0,4,2006,80,100,232000
1305,160,80,32.0,3363,1,0,100,100,100,60,100,8,60,60,80,90,7,5,2004,2004,80,60,70,70,100,117.0,80,65,100,80,65,20,10,0,10,0,976,976,100,100,1,100,976,732,0,1708,0,0,2,0,3,1,80,7,35,0,0,60,2004.0,33,2,380,65,65,100,0,40,0,0,0,0,0,0,0,0,4,2006,80,100,130000
1306,20,60,108.0,13173,1,0,75,100,100,80,100,17,60,60,100,70,9,5,2006,2007,100,60,70,70,100,300.0,80,65,100,100,65,20,100,1572,10,0,80,1652,100,100,1,100,1652,0,0,1652,1,0,2,0,2,1,100,6,100,2,100,80,2006.0,100,2,840,65,65,100,404,102,0,0,0,0,0,0,0,0,11,2009,80,100,325000
1307,120,60,48.0,6955,1,0,75,100,100,60,100,17,60,60,80,70,7,5,2005,2006,80,60,70,70,100,94.0,80,65,100,80,65,20,10,0,10,0,1368,1368,100,100,1,100,1368,0,0,1368,0,0,2,0,2,1,80,6,100,1,80,80,2005.0,66,2,474,65,65,100,132,35,0,0,0,0,0,0,0,0,9,2006,100,80,202500
1308,20,60,60.0,8072,1,0,100,100,100,60,100,6,60,60,100,70,5,5,1994,1995,80,60,70,70,0,0.0,65,80,100,80,80,20,80,746,10,0,244,990,100,100,1,100,990,0,0,990,1,0,1,0,3,1,50,5,100,0,0,60,2000.0,33,2,480,65,65,100,0,64,0,0,0,0,0,0,0,0,5,2009,80,100,138000
1309,20,80,100.0,12000,1,0,100,100,100,60,100,18,60,60,100,70,5,7,1948,2005,80,60,40,40,0,0.0,65,65,70,65,65,20,100,144,80,608,172,924,100,100,1,100,1122,0,0,1122,1,0,1,0,2,1,80,6,100,0,0,80,1948.0,33,2,528,65,65,100,0,36,0,0,0,0,0,75,0,0,5,2008,80,100,147000
1310,20,60,66.5,7153,1,0,100,100,100,60,100,21,60,60,100,70,6,5,1991,1991,80,60,45,45,85,88.0,65,65,70,80,65,20,100,1200,10,0,78,1278,100,80,1,100,1294,0,0,1294,1,0,2,0,3,1,80,6,100,0,0,80,1991.0,66,2,496,65,65,100,112,51,0,0,0,0,0,75,0,0,6,2008,80,100,179200
1311,20,60,100.0,17500,1,0,100,100,100,60,100,7,100,60,100,70,7,8,1959,2002,80,60,90,45,0,0.0,80,80,100,80,65,70,100,1406,10,0,496,1902,100,65,1,100,1902,0,0,1902,1,0,2,0,3,1,100,7,100,2,65,80,1959.0,100,2,567,65,65,100,0,207,162,0,0,0,0,0,0,0,5,2010,80,100,335000
1312,20,60,68.0,8814,1,0,100,100,100,60,100,6,60,60,100,70,7,5,2005,2007,80,60,70,70,85,80.0,80,65,100,80,65,20,100,925,10,0,349,1274,100,100,1,100,1274,0,0,1274,1,0,2,0,3,1,80,6,100,0,0,80,2005.0,66,2,508,65,65,100,264,98,0,0,0,0,0,0,0,0,1,2007,100,80,203000
1313,60,60,91.0,9572,1,0,75,100,100,60,100,16,60,60,100,90,8,5,1990,1990,80,60,60,60,85,336.0,80,65,100,100,65,20,100,482,10,0,971,1453,100,100,1,100,1453,1357,0,2810,0,0,2,1,4,1,80,9,100,1,100,80,1990.0,66,2,750,80,80,100,500,0,0,0,0,0,0,0,0,0,6,2007,80,100,302000
1314,60,60,108.0,14774,1,0,75,100,100,80,100,16,60,60,100,90,9,5,1999,1999,80,60,70,70,85,165.0,80,65,100,80,65,20,10,0,10,0,1393,1393,100,100,1,100,1422,1177,0,2599,0,0,2,1,4,1,80,10,100,1,65,100,1999.0,100,3,779,65,65,100,668,30,0,0,0,0,0,0,0,0,5,2010,80,100,333168
1315,20,60,60.0,8190,1,0,100,100,100,60,100,8,60,60,100,70,4,6,1954,1954,100,60,60,60,0,0.0,65,65,70,65,65,20,50,732,10,0,216,948,100,100,1,100,948,0,0,948,1,0,1,0,3,1,50,5,100,1,65,60,1956.0,33,1,280,65,65,100,0,36,0,0,0,0,0,0,0,0,10,2007,80,100,119000
1316,60,60,85.0,11075,1,0,100,100,100,60,100,13,60,60,100,90,6,5,1969,1969,80,60,45,45,0,0.0,65,65,70,40,65,40,80,500,30,276,176,952,100,65,1,100,1092,1020,0,2112,0,0,2,1,4,1,50,9,100,2,80,80,1969.0,33,2,576,65,65,100,280,0,0,0,0,0,0,0,0,0,6,2008,80,100,206900
1317,20,60,61.0,10226,1,0,75,100,100,60,100,6,60,60,100,70,8,5,2008,2008,80,60,70,70,100,270.0,80,65,100,100,65,100,10,0,10,0,1622,1622,100,100,1,100,1630,0,0,1630,1,0,2,0,3,1,100,8,100,1,80,80,2008.0,66,3,860,65,65,100,172,42,0,0,0,0,0,0,0,0,1,2009,80,100,295493
1318,120,30,47.0,4230,1,1,100,100,100,80,100,22,60,60,80,70,7,5,2006,2007,80,60,70,70,0,0.0,80,65,100,100,80,20,10,0,10,0,1352,1352,100,100,1,100,1352,0,0,1352,0,0,2,0,2,1,80,5,100,1,80,80,2006.0,66,2,466,65,65,100,0,241,0,0,0,0,0,0,0,0,4,2007,100,80,208900
1319,20,60,70.0,14781,1,0,50,100,100,100,100,6,60,60,100,70,8,5,2001,2002,100,60,70,70,85,178.0,80,65,100,80,65,100,10,0,10,0,1753,1753,100,100,1,100,1787,0,0,1787,0,0,2,0,3,1,80,7,100,1,65,80,2001.0,66,3,748,65,65,100,198,150,0,0,0,0,0,0,0,0,8,2006,80,100,275000
1320,20,60,75.0,10215,1,0,100,70,100,60,100,8,60,60,100,70,4,5,1954,1954,100,60,60,60,85,132.0,65,65,100,65,65,20,80,492,10,0,372,864,100,100,1,100,948,0,0,948,0,0,1,0,3,1,50,5,100,0,0,80,1954.0,33,1,248,65,65,100,0,0,0,0,0,0,0,0,0,0,2,2007,80,100,111000
1321,20,60,70.0,8400,1,0,100,100,100,60,100,13,60,60,100,70,6,3,1957,1957,100,60,90,90,0,0.0,65,65,70,65,65,20,80,189,50,661,628,1478,100,80,1,100,1478,0,0,1478,1,0,1,1,3,1,50,6,100,2,80,80,1957.0,66,2,442,65,65,100,114,0,0,0,216,0,0,0,0,0,6,2009,80,100,156500
1322,20,60,52.0,6627,1,0,75,100,100,80,100,4,50,60,100,70,3,6,1949,1950,100,60,70,70,0,0.0,65,65,70,0,0,0,0,0,0,0,0,0,50,65,0,100,720,0,0,720,0,0,1,0,2,1,50,4,100,0,0,60,1955.0,33,1,287,65,40,100,0,0,0,0,0,0,0,0,0,0,7,2008,80,100,72500
1323,60,60,107.0,10186,1,0,75,100,100,60,100,16,60,60,100,90,7,5,1992,1992,80,60,45,45,0,0.0,80,65,100,80,65,20,100,674,10,0,76,750,100,100,1,100,1061,862,0,1923,1,0,2,1,3,1,80,8,100,1,65,80,1992.0,66,2,564,65,65,100,240,39,0,0,0,0,0,0,0,0,6,2010,80,100,190000
1324,30,60,50.0,5330,1,0,100,50,100,60,100,4,60,60,100,70,4,7,1940,1950,100,60,70,70,0,0.0,40,65,70,65,65,20,30,280,10,0,140,420,100,80,1,100,708,0,0,708,0,0,1,0,2,1,30,5,100,0,0,0,0.0,0,0,0,0,0,100,164,0,0,0,0,0,0,0,0,0,12,2009,80,100,82500
1325,20,60,75.0,9986,1,0,100,100,100,60,100,22,60,60,100,70,8,5,2006,2007,80,60,70,70,85,428.0,80,65,100,100,65,70,10,0,10,0,1795,1795,100,100,1,100,1795,0,0,1795,0,0,2,0,2,1,80,7,100,1,80,80,2007.0,66,3,895,65,65,100,0,49,0,0,0,0,0,0,0,0,2,2007,100,80,147000
1326,30,80,40.0,3636,1,0,100,100,100,60,100,10,60,60,100,70,4,4,1922,1950,80,60,15,15,0,0.0,65,65,80,65,40,20,10,0,10,0,796,796,100,40,0,100,796,0,0,796,0,0,1,0,2,1,50,5,100,0,0,0,0.0,0,0,0,0,0,0,0,0,100,0,0,0,0,50,0,0,1,2008,80,100,55000
1327,30,50,70.0,4270,1,0,100,70,100,60,50,8,60,60,100,70,3,6,1931,2006,80,60,40,40,0,0.0,65,65,80,65,65,20,50,544,10,0,0,544,100,100,1,100,774,0,0,774,0,0,1,0,3,1,80,6,100,0,0,0,0.0,0,0,0,0,0,100,0,0,286,0,0,0,0,0,0,0,5,2007,80,100,79000
1328,20,60,60.0,6600,1,0,100,100,100,60,100,12,60,60,100,70,5,9,1982,2008,80,60,70,70,0,0.0,80,80,70,65,65,20,80,641,10,0,175,816,100,100,1,100,816,0,0,816,0,1,1,0,3,1,80,5,100,1,100,80,1982.0,33,1,264,65,65,100,0,0,0,0,0,0,0,50,0,0,10,2008,80,100,130500
1329,50,80,60.0,10440,1,2,100,100,100,80,100,18,60,60,100,80,6,7,1920,1950,80,60,90,60,0,0.0,80,80,80,80,65,20,30,493,10,0,1017,1510,80,100,1,100,1584,1208,0,2792,0,0,2,0,5,1,50,8,50,2,65,60,1920.0,33,2,520,40,65,100,0,547,0,0,480,0,0,50,37,1150,6,2008,80,100,256000
1330,60,60,63.0,9084,1,0,75,100,100,60,100,9,60,60,100,90,7,5,1998,1998,100,60,70,70,0,0.0,65,65,100,80,65,20,10,0,10,0,935,935,100,80,1,100,955,677,0,1632,0,0,2,1,3,1,50,8,100,1,65,80,1998.0,100,2,462,65,65,100,0,28,0,0,0,0,0,0,0,0,6,2006,80,100,176500
1331,20,60,85.0,10000,1,0,100,100,100,60,100,22,60,60,100,70,8,5,2006,2006,100,60,70,70,100,410.0,80,65,100,80,80,70,10,0,10,0,1588,1588,100,100,1,100,1588,0,0,1588,0,0,2,0,3,1,80,7,100,1,80,80,2006.0,66,3,825,65,65,100,144,45,0,0,0,0,0,0,0,0,12,2007,80,100,227000
1332,80,60,55.0,10780,1,0,75,100,100,60,100,6,60,60,100,40,5,5,1976,1976,80,60,40,40,0,0.0,65,65,70,65,65,70,80,483,10,0,428,911,100,80,1,100,954,0,0,954,0,0,1,0,3,1,50,6,100,0,0,60,1976.0,33,2,576,65,65,100,0,0,0,0,0,0,0,0,0,0,7,2006,80,100,132500
1333,20,60,67.0,8877,1,0,100,100,100,60,50,8,60,60,100,70,4,6,1938,1958,80,60,40,40,0,0.0,65,65,70,65,65,40,80,690,10,0,126,816,100,100,1,100,816,0,0,816,1,0,1,0,2,1,50,3,100,1,80,60,1958.0,33,1,288,40,40,100,0,0,0,0,0,0,0,0,0,0,5,2009,80,100,100000
1334,50,80,60.0,7200,1,0,100,100,100,80,100,10,60,60,100,80,5,6,1938,1995,80,60,60,60,0,0.0,65,65,70,65,65,20,10,0,10,0,803,803,100,100,1,100,803,557,0,1360,0,0,1,1,2,1,80,6,100,0,0,60,1951.0,33,1,297,65,65,100,0,65,190,0,0,0,0,50,0,0,7,2006,80,100,125500
1335,160,80,24.0,2368,1,0,100,100,100,60,100,3,60,60,80,90,5,6,1970,1970,80,60,45,45,0,312.0,65,65,70,65,65,20,30,765,10,0,0,765,100,65,1,100,765,600,0,1365,0,0,1,1,3,1,50,7,85,0,0,80,1970.0,33,2,440,65,65,100,0,36,0,0,0,0,0,0,0,0,5,2009,80,100,125000
1336,20,60,80.0,9650,1,0,100,100,100,60,100,15,60,60,100,70,6,5,1977,1977,80,60,35,35,85,360.0,65,65,70,80,65,20,80,686,10,0,664,1350,100,65,1,100,1334,0,0,1334,0,1,2,0,2,1,50,6,100,1,65,80,1977.0,66,2,630,65,65,100,0,16,0,0,0,0,0,0,0,0,4,2009,80,100,167900
1337,90,60,87.0,9246,1,0,75,100,100,60,100,15,50,60,50,70,5,5,1973,1973,80,60,35,35,85,564.0,65,65,70,65,65,20,10,0,10,0,1656,1656,100,65,1,100,1656,0,0,1656,0,0,2,0,4,2,50,8,100,0,0,60,1973.0,33,2,506,65,65,100,0,211,0,0,0,0,0,0,0,0,11,2008,80,100,135000
1338,30,80,153.0,4118,1,2,75,70,100,80,50,18,50,60,100,70,4,4,1941,1950,80,60,60,60,0,0.0,65,65,70,65,65,20,10,0,10,0,693,693,20,40,0,75,693,0,0,693,0,0,1,0,2,1,30,4,100,0,0,0,0.0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,2006,80,100,52500
1339,60,60,95.0,13450,1,0,75,100,100,80,100,6,60,60,100,90,7,5,2002,2002,80,60,70,70,0,0.0,80,65,100,80,65,20,100,700,10,0,216,916,100,100,1,100,920,941,0,1861,1,0,2,1,3,1,80,8,100,0,0,100,2002.0,66,2,492,65,65,100,146,91,0,0,0,0,0,0,0,0,6,2006,80,100,200000
1340,20,60,120.0,9560,1,0,75,100,100,80,100,6,60,60,100,70,5,7,1972,1972,100,60,40,40,0,0.0,65,80,70,65,65,40,50,360,10,0,504,864,100,100,1,100,864,0,0,864,0,0,1,0,3,1,50,5,100,0,0,80,1972.0,66,1,288,65,65,100,0,0,0,0,0,0,0,0,0,0,6,2006,80,100,128500
1341,20,60,70.0,8294,1,0,100,100,100,60,100,13,60,60,100,70,4,5,1971,1971,80,60,40,40,0,0.0,65,65,70,65,65,20,10,0,10,0,858,858,100,65,1,100,872,0,0,872,0,0,1,0,3,1,50,5,100,0,0,60,1974.0,33,4,480,65,65,100,0,0,0,0,0,0,0,75,0,0,6,2007,80,100,123000
